债券代码,债券名称,正股代码,正股名称,债券评级,申购日期,发行规模(亿),网上发行中签率(%),上市日期,到期日期,期限(年),利率说明
404002,搜特退债,400198,R搜特1,C,2020-03-12 00:00:00,8.0,0.012303288,2023-10-20 00:00:00,2024-08-07 00:00:00,4.4082,本次发行的可转债票面利率第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113572,三祥转债,603663,三祥新材,A+,2020-03-12 00:00:00,2.05,0.002089,2020-04-09 00:00:00,2021-09-24 00:00:00,1.537,第一年0.40%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128099,永高转债,002641,公元股份,AA,2020-03-11 00:00:00,7.0,0.0049277976,2020-04-10 00:00:00,2020-11-19 00:00:00,0.6932,本次发行的可转债票面利率具体为第一年0.30%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113570,百达转债,603331,百达精工,A+,2020-03-11 00:00:00,2.8,0.00332853,2020-04-08 00:00:00,2023-03-24 00:00:00,3.0356,"本次发行的可转债票面利率具体为第一年0.4%,第二年0.6%,第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。"
113569,科达转债,603660,苏州科达,A-,2020-03-09 00:00:00,5.16,0.00798677,2020-04-08 00:00:00,2026-03-09 00:00:00,6,票面利率:第一年为0.4%、第二年为0.8%、第三年为1%、第四年为1.5%、第五年为2%、第六年为3%。
113568,新春转债,603667,五洲新春,AA-,2020-03-06 00:00:00,3.3,0.00656682,2020-04-02 00:00:00,2022-06-13 00:00:00,2.2712,本次发行的可转债第一年到第六年的票面利率分别为:第一年0.50%、第二年0.80%、第三年1.20%、第四年1.80%、第五年2.50%、第六年3.00%。
128098,康弘转债,002773,康弘药业,AA,2020-03-05 00:00:00,16.3,0.0298996227,2020-03-31 00:00:00,2020-11-23 00:00:00,0.7205,票面利率:第一年为0.4%、第二年为0.6%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
123043,正元转债,300645,正元智慧,A+,2020-03-05 00:00:00,1.75,0.0030780242,2020-03-31 00:00:00,2022-02-18 00:00:00,1.9589,第一年0.50%、第二年0.70%、第三年1.20%、第四年1.80%、第五年2.20%、第六年2.50%。
113567,君禾转债,603617,君禾股份,A+,2020-03-04 00:00:00,2.1,0.00152501,2020-04-03 00:00:00,2023-03-15 00:00:00,3.0301,本次发行的可转债票面利率具体为第一年0.5%、第二年0.8%、第三年1.2%、第四年1.6%、第五年2.2%、第六年2.8%。
113032,桐20转债,601233,桐昆股份,AA+,2020-03-02 00:00:00,23.0,0.01796321,2020-03-20 00:00:00,2021-01-14 00:00:00,0.8712,票面利率:第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110066,盛屯转债,600711,ST盛屯,AA,2020-03-02 00:00:00,23.86456,0.04092865,2020-03-31 00:00:00,2022-03-18 00:00:00,2.0438,本次发行的可转债票面利率设定为:第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113564,天目转债,603136,天目湖,AA-,2020-02-28 00:00:00,3.0,0.00094899,2020-03-16 00:00:00,2021-05-19 00:00:00,1.2219,第一年0.50%、第二年0.70%、第三年1.20%、第四年1.80%、第五年2.50%、第六年3.00%。
113566,翔港转债,603499,翔港科技,A+,2020-02-28 00:00:00,2.0,0.00169923,2020-03-31 00:00:00,2024-04-15 00:00:00,4.1312,第一年0.5%、第二年0.8%、第三年1.2%、第四年1.8%、第五年2.2%、第六年2.8%。
113565,宏辉转债,603336,宏辉果蔬,A+,2020-02-26 00:00:00,3.32,0.00170335,2020-03-16 00:00:00,2026-02-26 00:00:00,6,第一年0.4%、第二年0.8%、第三年1.0%、第四年1.5%、第五年2.5%、第六年3.0%。
128097,奥佳转债,002614,奥佳华,A+,2020-02-25 00:00:00,12.0,0.0082119788,2020-03-18 00:00:00,2026-02-25 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128096,奥瑞转债,002701,奥瑞金,AA+,2020-02-11 00:00:00,10.868,0.0158999356,2020-03-16 00:00:00,2022-03-01 00:00:00,2.0521,第一年0.50%、第二年0.80%、第三年1.00%、第四年1.70%、第五年2.00%、第六年2.30%。
128095,恩捷转债,002812,恩捷股份,AA,2020-02-11 00:00:00,16.0,0.0121868644,2020-02-28 00:00:00,2026-02-11 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113563,柳药转债,603368,柳药集团,AA,2020-01-16 00:00:00,8.022,0.00937384,2020-02-24 00:00:00,2026-01-16 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128094,星帅转债,002860,星帅尔,A+,2020-01-16 00:00:00,2.8,0.002356652,2020-02-19 00:00:00,2022-02-25 00:00:00,2.1096,票面利率:第一年0.5%、第二年0.7%、第三年1.2%、第四年1.8%、第五年2.3%、第六年2.6%。
123042,银河转债,300619,金银河,A+,2020-01-14 00:00:00,1.6666,0.0042317747,2020-02-14 00:00:00,2022-02-25 00:00:00,2.1178,第一年0.50%、第二年0.80%、第三年1.10%、第四年1.50%、第五年2.00%、第六年2.50%。
123041,东财转2,300059,东方财富,AA+,2020-01-13 00:00:00,73.0,0.1320190507,2020-02-14 00:00:00,2020-08-28 00:00:00,0.623,第一年0.2%、第二年0.4%、第三年0.6%、第四年0.8%、第五年1.5%、第六年2.0%。
113031,博威转债,601137,博威合金,AA,2020-01-10 00:00:00,12.0,0.02172952,2020-02-17 00:00:00,2020-08-31 00:00:00,0.6411,"票面利率:第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%。"
123040,乐普转债,300003,乐普医疗,AA+,2020-01-03 00:00:00,7.5,0.0264293581,2020-01-23 00:00:00,2020-08-20 00:00:00,0.6301,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%。
127015,希望转债,000876,新希望,AAA,2020-01-03 00:00:00,40.0,0.0492694631,2020-02-04 00:00:00,2026-01-03 00:00:00,6,票面利率:第一年0.20%、第二年0.40%、第三年0.80%、第四年1.20%、第五年1.60%、第六年2.00%。
128093,百川转债,002455,百川股份,AA-,2020-01-03 00:00:00,5.2,0.0197982464,2020-01-21 00:00:00,2022-03-02 00:00:00,2.1616,第一年0.50%、第二年0.80%、第三年2.50%、第四年3.00%、第五年3.50%、第六年4.00%。
113562,璞泰转债,603659,璞泰来,AA,2020-01-02 00:00:00,8.7,0.00788472,2020-02-04 00:00:00,2020-12-21 00:00:00,0.9726,本次发行的可转债第一年到第五年的票面利率分别为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%。
113561,正裕转债,603089,正裕工业,A+,2019-12-31 00:00:00,2.9,0.0114564,2020-02-10 00:00:00,2025-06-19 00:00:00,5.4712,"第一年为0.5%,第二年为0.8%,第三年为1.2%,第四年为1.8%,第五年为2.2%,第六年为2.5%。"
128092,唐人转债,002567,唐人神,AA,2019-12-30 00:00:00,12.428,0.0414506941,2020-01-22 00:00:00,2020-10-12 00:00:00,0.7862,本次发行的可转债票面利率第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128091,新天转债,002873,新天药业,A+,2019-12-30 00:00:00,1.773,0.0058986356,2020-01-17 00:00:00,2024-12-06 00:00:00,4.9397,第一年0.6%、第二年0.8%、第三年1.4%、第四年1.9%、第五年2.3%、第六年2.8%。
128090,汽模转2,002510,天汽模,AA-,2019-12-27 00:00:00,4.71,0.0170801557,2020-01-23 00:00:00,2024-12-19 00:00:00,4.9836,"票面利率:第一年为0.3%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
123039,开润转债,300577,开润股份,A+,2019-12-26 00:00:00,2.23,0.0083385095,2020-01-23 00:00:00,2025-12-26 00:00:00,6,"票面利率:第一年0.5%,第二年0.7%,第三年1.2%,第四年1.8%,第五年2.3%,第六年2.8%。"
128089,麦米转债,002851,麦格米特,AA-,2019-12-26 00:00:00,6.55,0.0160361895,2020-01-21 00:00:00,2020-09-02 00:00:00,0.6877,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
123038,联得转债,300545,联得装备,A+,2019-12-25 00:00:00,2.0,0.0098203772,2020-01-22 00:00:00,2025-08-12 00:00:00,5.6357,票面利率:第一年0.5%、第二年0.7%、第三年1.1%、第四年1.7%、第五年2.1%、第六年2.7%。
113030,东风转债,601515,东峰集团,AA,2019-12-24 00:00:00,2.95328,0.01065442,2020-01-20 00:00:00,2025-12-24 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128088,深南转债,002916,深南电路,AA,2019-12-24 00:00:00,15.2,0.0641932526,2020-01-16 00:00:00,2020-09-03 00:00:00,0.6959,"票面利率:第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
113559,永创转债,603901,永创智能,AA-,2019-12-23 00:00:00,5.1217,0.01443387,2020-01-10 00:00:00,2021-06-28 00:00:00,1.5151,票面利率:第一年0.6%、第二年0.8%、第三年1.4%、第四年1.8%、第五年2.3%、第六年3.0%。
113558,日月转债,603218,日月股份,AA,2019-12-23 00:00:00,12.0,0.03228866,2020-01-14 00:00:00,2020-08-19 00:00:00,0.6575,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
110065,淮矿转债,600985,淮北矿业,,2019-12-23 00:00:00,27.574,0.01679922,2020-01-13 00:00:00,2021-07-02 00:00:00,1.526,第一年为0.2%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
113556,至纯转债,603690,至纯科技,A+,2019-12-20 00:00:00,3.56,0.00686213,2020-01-09 00:00:00,2021-01-26 00:00:00,1.1041,本次发行的可转债第一年到第六年的票面利率分别为:第一年0.40%、第二年0.60%、第三年1.50%、第四年1.80%、第五年2.50%、第六年3.00%。
110064,建工转债,600939,重庆建工,AA+,2019-12-20 00:00:00,16.6,0.07110464,2020-01-16 00:00:00,2025-12-20 00:00:00,6,"第一年0.40%,第二年0.60%,第三年1.00%,第四年2.00%,第五年3.20%,第六年3.60%。"
123037,新莱转债,300260,新莱应材,A+,2019-12-19 00:00:00,2.8,0.0133938179,2020-01-22 00:00:00,2020-09-11 00:00:00,0.7315,本次发行的可转债票面利率第一年0.5%、第二年0.7%、第三年1.2%、第四年1.7%、第五年2.1%、第六年2.6%。
113557,森特转债,603098,森特股份,AA-,2019-12-19 00:00:00,6.0,0.00506398,2020-01-10 00:00:00,2021-04-30 00:00:00,1.3644,票面利率:第一年为0.4%、第二年为0.8%、第三年为1%、第四年为1.5%、第五年为2.0%、第六年为3%。
113555,振德转债,603301,振德医疗,AA-,2019-12-19 00:00:00,4.4,0.00667714,2020-01-14 00:00:00,2020-12-04 00:00:00,0.9616,本次发行的可转债票面利率设定为:第一年0.50%、第二年0.80%、第三年1.20%、第四年1.80%、第五年2.50%、第六年3.00%。
128087,孚日转债,002083,孚日股份,AA-,2019-12-17 00:00:00,6.5,0.0229392014,2020-01-16 00:00:00,2024-12-05 00:00:00,4.9726,第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
128086,国轩转债,002074,国轩高科,AA,2019-12-17 00:00:00,18.5,0.0183184434,2020-01-10 00:00:00,2020-08-28 00:00:00,0.6967,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113554,仙鹤转债,603733,仙鹤股份,AA,2019-12-16 00:00:00,12.5,0.01089568,2020-01-10 00:00:00,2020-09-11 00:00:00,0.7397,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
113029,明阳转债,601615,明阳智能,AA,2019-12-16 00:00:00,17.0,0.04731255,2020-01-07 00:00:00,2021-03-19 00:00:00,1.2575,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128085,鸿达转债,002002,ST鸿达,CC,2019-12-16 00:00:00,24.2678,0.030341606,2020-01-08 00:00:00,2025-12-16 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.8%、第五年3.0%、第六年5.0%。
404003,鸿达退债,400207,R鸿达1,C,2019-12-16 00:00:00,24.2678,0.030341606,2024-05-24 00:00:00,2025-12-16 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.8%、第五年3.0%、第六年5.0%。
128084,木森转债,002745,木林森,AA,2019-12-16 00:00:00,26.600177,0.0236339824,2020-01-10 00:00:00,2020-09-11 00:00:00,0.7397,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
110063,鹰19转债,600567,山鹰国际,AA,2019-12-13 00:00:00,18.6,0.09184936,2020-01-03 00:00:00,2025-12-13 00:00:00,6,第一年为0.3%、第二年为0.5%、第三年为0.9%、第四年为1.5%、第五年为2.0%、第六年为2.5%。
113553,金牌转债,603180,金牌家居,AA-,2019-12-13 00:00:00,3.92,0.00472987,2020-01-07 00:00:00,2020-12-04 00:00:00,0.9781,第一年0.40%、第二年0.70%、第三年1.00%、第四年1.50%、第五年3.00%、第六3.50%。
128083,新北转债,002376,新北洋,AA,2019-12-12 00:00:00,8.77,0.0353480322,2019-12-31 00:00:00,2024-12-27 00:00:00,5.0466,第一年0.30%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123036,先导转债,300450,先导智能,AA,2019-12-11 00:00:00,10.0,0.0348628059,2020-01-10 00:00:00,2020-12-10 00:00:00,0.9973,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128082,华锋转债,002806,华锋股份,A-,2019-12-04 00:00:00,3.524,0.0345513567,2020-01-06 00:00:00,2025-07-22 00:00:00,5.6356,第一年0.6%、第二年0.8%、第三年1.4%、第四年1.9%、第五年2.3%、第六年2.8%。
113552,克来转债,603960,克来机电,A+,2019-12-02 00:00:00,1.8,0.00265767,2019-12-19 00:00:00,2020-08-07 00:00:00,0.6822,票面利率:第一年0.50%、第二年0.80%、第三年1.20%、第四年1.80%、第五年2.20%、第六年2.50%。
110062,烽火转债,600498,烽火通信,AAA,2019-12-02 00:00:00,30.8835,0.01999166,2019-12-25 00:00:00,2025-12-02 00:00:00,6,第一年0.2%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128081,海亮转债,002203,海亮股份,AA,2019-11-21 00:00:00,31.5,0.0225746796,2019-12-16 00:00:00,2025-09-29 00:00:00,5.8603,"第一年为0.3%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
128080,顺丰转债,002352,顺丰控股,AAA,2019-11-18 00:00:00,58.0,0.0180704915,2019-12-09 00:00:00,2020-08-04 00:00:00,0.7123,第一年0.2%、第二年0.4%、第三年0.6%、第四年0.8%、第五年1.2%、第六年2.0%。
113550,常汽转债,603035,常熟汽饰,AA-,2019-11-18 00:00:00,9.92424,0.04359224,2019-12-12 00:00:00,2022-04-19 00:00:00,2.4192,第一年0.50%、第二年0.80%、第三年1.20%、第四年1.80%、第五年2.50%、第六年3.00%。
113551,福特转债,603806,福斯特,AA,2019-11-18 00:00:00,11.0,0.00686193,2019-12-11 00:00:00,2020-07-16 00:00:00,0.6575,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113549,白电转债,603861,白云电器,AA,2019-11-15 00:00:00,8.8,0.03340617,2019-12-11 00:00:00,2025-08-29 00:00:00,5.7918,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123035,利德转债,300296,利亚德,AA+,2019-11-14 00:00:00,8.0,0.0517293328,2019-12-09 00:00:00,2025-01-10 00:00:00,5.1616,本次发行的可转换公司债券票面利率具体为:第一年0.50%、第二年0.80%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
110061,川投转债,600674,川投能源,AAA,2019-11-11 00:00:00,40.0,0.01142416,2019-12-02 00:00:00,2024-02-01 00:00:00,4.2274,第一年0.20%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123034,通光转债,300265,通光线缆,A+,2019-11-04 00:00:00,2.97,0.0216651437,2019-11-28 00:00:00,2025-11-04 00:00:00,6,票面利率:第一年0.5%、第二年0.7%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.5%。
123033,金力转债,300748,金力永磁,AA-,2019-11-01 00:00:00,4.35,0.0400169411,2019-11-25 00:00:00,2021-08-31 00:00:00,1.8301,第一年0.4%、第二年1.0%、第三年1.5%、第四年2.0%、第五年3.0%、第六年4.0%。
110060,天路转债,600326,西藏天路,AA,2019-10-28 00:00:00,10.86988,0.0190581,2019-11-28 00:00:00,2025-10-28 00:00:00,6,"第一年0.4%,第二年0.6%,第三年1.0%,第四年1.5%,第五年1.8%,第六年2.0%。"
110059,浦发转债,600000,浦发银行,AAA,2019-10-28 00:00:00,500.0,0.3016799,2019-11-15 00:00:00,2025-10-28 00:00:00,6,本次发行的可转债的票面利率为:第一年0.20%、第二年0.80%、第三年1.50%、第四年2.10%、第五年3.20%、第六年4.00%。
113548,石英转债,603688,石英股份,AA-,2019-10-28 00:00:00,3.6,0.01816276,2019-11-22 00:00:00,2022-08-15 00:00:00,2.8,第一年0.40%、第二年0.70%、第三年1.20%、第四年2.00%、第五年2.50%、第六年3.50%。
113547,索发转债,603612,索通发展,AA,2019-10-24 00:00:00,9.45,0.02272221,2019-11-22 00:00:00,2020-09-16 00:00:00,0.8986,本次发行的可转债票面利率第一年0.50%、第二年0.80%、第三年1.00%、第四年1.80%、第五年2.00%、第六年2.50%。
127014,北方转债,000065,北方国际,AA+,2019-10-24 00:00:00,5.7821,0.0237836701,2019-11-21 00:00:00,2025-04-07 00:00:00,5.4575,:第一年0.50%、第二年0.80%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113546,迪贝转债,603320,迪贝电气,A+,2019-10-23 00:00:00,2.2993,0.01479018,2019-11-21 00:00:00,2025-02-19 00:00:00,5.3315,第一年0.50%、第二年0.80%、第三年1.20%、第四年1.60%、第五年2.00%、第六年3.00%。
128078,太极转债,002368,太极股份,AA,2019-10-21 00:00:00,10.0,0.0428787602,2019-11-08 00:00:00,2023-04-21 00:00:00,3.5014,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
128079,英联转债,002846,英联股份,A-,2019-10-21 00:00:00,2.14,0.0146135185,2019-11-21 00:00:00,2023-08-10 00:00:00,3.8055,本次发行的可转债票面利率第一年0.4%、第二年0.6%、第三年1.0%、第四年1.7%、第五年2.2%、第六年2.7%。
128077,华夏转债,002928,华夏航空,AA-,2019-10-16 00:00:00,7.9,0.0202864341,2019-11-07 00:00:00,2020-07-29 00:00:00,0.7863,第一年为0.5%、第二年0.8%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
128076,金轮转债,002722,物产金轮,AA-,2019-10-14 00:00:00,2.14,0.015673114,2019-11-08 00:00:00,2025-10-14 00:00:00,6,票面利率:第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113545,金能转债,603113,金能科技,AA-,2019-10-14 00:00:00,15.0,0.03463477,2019-11-07 00:00:00,2025-10-14 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123032,万里转债,300591,万里马,A+,2019-10-11 00:00:00,1.8029,0.0246910339,2019-10-31 00:00:00,2020-12-01 00:00:00,1.1425,第一年0.80%、第二年1.50%、第三年2.00%、第四年3.00%、第五年3.50%、第六年4.00%。
128074,游族转债,002174,游族网络,AA-,2019-09-23 00:00:00,11.5,0.0934667289,2019-10-21 00:00:00,2025-08-28 00:00:00,5.9342,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
128075,远东转债,002406,远东传动,AA,2019-09-23 00:00:00,8.937,0.0162070033,2019-10-31 00:00:00,2023-11-10 00:00:00,4.1342,本次发行的可转债票面利率第一年0.3%、第二年0.6%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113544,桃李转债,603866,桃李面包,AA,2019-09-20 00:00:00,10.0,0.03136336,2019-10-15 00:00:00,2020-09-18 00:00:00,0.9973,本次发行的可转债票面利率设定为:第一年0.40%、第二年0.60%、第三年1.0%、第四年1.50%、第五年1.80%、第六年2.00%。
123031,晶瑞转债,300655,晶瑞电材,A+,2019-08-29 00:00:00,1.85,0.0454505144,2019-09-26 00:00:00,2025-08-29 00:00:00,6,第一年为0.4%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2%。
