symbol,name,name_trans,sml_id,related_pair_ID
HOOF,Metaderby Hoof,Metaderby Hoof,,
DOG$,MetaDog Racing,MetaDog Racing,,
MGA,Metagame Arena,Metagame Arena,,
METAPAY,MetaPay,MetaPay,,
MTP,MetaPlanetZone,MetaPlanetZone,,
FPS,MetaPlayers.gg,MetaPlayers.gg,,
METASHIB,MetaShib Token,MetaShib Token,,
MEFA,Metaverse Face,Metaverse Face,,
METAVICE,MetaVice,MetaVice,,
MILE,milestoneBased,milestoneBased,,
MIVA,Minerva Wallet,Minerva Wallet,,
MINISHIB,miniShibaToken,miniShibaToken,,
MINISPOR,MiniSportZilla,MiniSportZilla,,
mETH,Mirrored Ether,Mirrored Ether,,
HELIOS,Mission Helios,Mission Helios,,
MISTEL,Mistel Finance,Mistel Finance,,
MOT,Mobius Finance,Mobius Finance,,
MMXN,Moneta Digital,Moneta Digital,,
MNFT,MongolNFT Coin,MongolNFT Coin,,
MBS,Monster Battle,Monster Battle,,
GGM,Monster Galaxy,Monster Galaxy,,
MONX,Monster of God,Monster of God,,
mCEUR,Moola Celo EUR,Moola Celo EUR,,
mCUSD,Moola Celo USD,Moola Celo USD,,
MRC,Moon Rocket Coin,Moon Rocket Coin,,
BONES,Moonshots Farm,Moonshots Farm,,
MORPH,Morpheus Token,Morpheus Token,,
MOV,MOTIV Protocol,MOTIV Protocol,,
MELODY,Mozart Finance,Mozart Finance,,
MSQ,MSQUARE GLOBAL,MSQUARE GLOBAL,,
MGG,MUD Guild Game,MUD Guild Game,,
METAMUSK,Musk Metaverse,Musk Metaverse,,
MYSTIC,Mystic Warrior,Mystic Warrior,,
NAKA,Nakamoto Games,Nakamoto Games,,
NBT,NanoByte Token,NanoByte Token,,
NHT,Neighbourhoods,Neighbourhoods,,
NELO,NELO Metaverse,NELO Metaverse,,
NERIAN,Nerian Network,Nerian Network,,
NCC,Netcoincapital,Netcoincapital,,
NYT,New Year Token,New Year Token,,
PSI,Nexus Protocol,Nexus Protocol,,
GS1,NFTGamingStars,NFTGamingStars,,
NFD,NIFDO Protocol,NIFDO Protocol,,
NINJA,Ninja Protocol,Ninja Protocol,,
NLCR,Nolian Credits,Nolian Credits,,
NX,Nxtech Network,Nxtech Network,,
OCEANS,Oceans Finance,Oceans Finance,,
OCTANE,Octane Finance,Octane Finance,,
ORT,Okratech Token,Okratech Token,,
OSPD,Omnisphere DAO,Omnisphere DAO,,
OBS,One Basis,One Basis,,
ORO,Operon Origins,Operon Origins,,
P2PTXT,P2P Taxi Token,P2P Taxi Token,,
PALLAS,Pallas Finance,Pallas Finance,,
PSI,Passive Income,Passive Income,,
DPDBC,PDBC Defichain,PDBC Defichain,,
PEAK,Peakmines PEAK,Peakmines PEAK,,
PEECOIN,PeeCoin Charts,PeeCoin Charts,,
PHX,Phoenix Global [old],Phoenix Global,25990366.0,1066665.0
PITQD,Pitquidity-BSC,Pitquidity-BSC,,
PPUG,Pizza Pug Coin,Pizza Pug Coin,,
AQUA,Planet,Planet,,
PSB,Planet Sandbox,Planet Sandbox,,
PLUT,Plutos Network,Plutos Network,,
POC,POC Blockchain,POC Blockchain,,
POKT,Pocket Network,Pocket Network,,
POS,Poseidon Token,Poseidon Token,,
PRDX,Predix Network,Predix Network,,
PRISM,PRISM Protocol,PRISM Protocol,,
PRO,Prometheus,Prometheus,,
PC,Promotion Coin,Promotion Coin,,
PROGE,Protector Roge,Protector Roge,,
PSTAKE,pSTAKE Finance,pSTAKE Finance,,
MINE,Pylon Protocol,Pylon Protocol,,
QA,Quantum Assets,Quantum Assets,,
RABBIT,Rabbit Finance,Rabbit Finance,,
REFLEX V,Reflex Finance,Reflex Finance,,
RES,Resfinex Token,Resfinex Token,,
RVST,Revest Finance,Revest Finance,,
RC2,Reward Cycle 2,Reward Cycle 2,,
RIFI,Rikkei Finance,Rikkei Finance,,
RING,RING Financial,RING Financial,,
RIZE,Rizespor Token,Rizespor Token,,
METABOT,Robot Warriors,Robot Warriors,,
ROCKET,Rocket Finance,Rocket Finance,,
RICE,Rooster Battle,Rooster Battle,,
ROSN,Roseon Finance,Roseon Finance,,
ROY,Royal Protocol,Royal Protocol,,
RYOSHI,Ryoshis Vision,Ryoshis Vision,,
SCT,Safechaintoken,Safechaintoken,,
SAFESUN,SAFESUN,SAFESUN,,
HOHOHO V,Santa Floki v2.0,Santa Floki v2.0,,
SCARAB,Scarab Finance,Scarab Finance,,
SCH,Schilling-Coin,Schilling-Coin,,
SEFI,Secret Finance,Secret Finance,,
SEEDED,Seeded Network,Seeded Network,,
LEAF,Seeder Finance,Seeder Finance,,
SEREN,Serenity,Serenity,,
SHD,Shade Protocol,Shade Protocol,,
SHIBU,Shiba Universe,Shiba Universe,,
SHIBEV,ShibaElonVerse,ShibaElonVerse,,
COLI,Coliquidity,Coliquidity,,
SHIELDNE,Shield Network,Shield Network,,
SHUEY,Shuey Rhon Inu,Shuey Rhon Inu,,
SHUNAV2,Shuna Inuverse,Shuna Inuverse,,
SK,SideKick Token,SideKick Token,,
SIMPLI,Simpli Finance,Simpli Finance,,
SINGLE,Single Finance,Single Finance,,
SLAM,Slam Token,Slam Token,,
SDC,Smart Donation Coin,Smart Donation Coin,,
SMRT,SmartCoin (SMRT),SmartCoin (SMRT),,
SOLID,Solid Protocol,Solid Protocol,,
SOLPAD,Solpad Finance,Solpad Finance,,
SMBR,Sombra Network,Sombra Network,,
SODV2,Son of Doge V2,Son of Doge V2,,
SPEC,Spectrum Token,Spectrum Token,,
JOC,Speed Star JOC,Speed Star JOC,,
SPHERE,Sphere Finance,Sphere Finance,,
SPH,Sphynx Network,Sphynx Network,,
SGT,SquidGameToken,SquidGameToken,,
SOHM,Staked Olympus,Staked Olympus,,
SEA,StarSharks SEA,StarSharks SEA,,
SSS,StarSharks (SSS),StarSharks (SSS),,
STEAMX,Steam Exchange,Steam Exchange,,
STEP,Step Hero Soul,Step Hero Soul,,
SFF,Sunflower Farm,Sunflower Farm,,
SFL,Sunflower Land,Sunflower Land,,
SuperCat,Super Cat Coin,Super Cat Coin,,
SCV,SCV.finance Token,SCV.finance Token,,
SWAPP,SWAPP Protocol,SWAPP Protocol,,
TALE,Tales Of Chain,Tales Of Chain,,
WBOND,War Bond Token,War Bond Token,,
CMSN,The Commission,The Commission,,
MILK,The Crypto You,The Crypto You,,
THS,The Hash Speed,The Hash Speed,,
HUSL,The Hustle App,The Hustle App,,
MONO,The Monopolist,The Monopolist,,
NEIBR,The Neighbours,The Neighbours,,
TSSEA,The Silent Sea,The Silent Sea,,
SMOKE,The Smokehouse,The Smokehouse,,
WNK,The Winkyverse,The Winkyverse,,
TPG,ThePiggyGarden,ThePiggyGarden,,
TICKET,Ticket Finance,Ticket Finance,,
TITI,Titi Financial,Titi Financial,,
TRAVEL,Travel Care,Travel Care,,
TMDS,Tremendous Coin,Tremendous Coin,,
$TRESOR,Tresor Finance,Tresor Finance,,
TUT,Turnt Up Tikis,Turnt Up Tikis,,
CTL,Twelve Legions,Twelve Legions,,
TBOSS,Twittelon BOSS,Twittelon BOSS,,
UMBR,Umbria Network,Umbria Network,,
UND,Unbound Dollar,Unbound Dollar,,
UNDEAD,Undead Finance,Undead Finance,,
UCAP,Unicap.finance,Unicap.finance,,
UP,UniFi Protocol,UniFi Protocol,,
UBTC,United Bitcoin,比特联储,25971681.0,1122525.0
UNITY,Unity Protocol,Unity Protocol,,
UGT,Unreal Finance,Unreal Finance,,
NUBTC,Unvaxxed Sperm,Unvaxxed Sperm,,
URFA,Urfaspor Token,Urfaspor Token,,
VADER,Vader Protocol,Vader Protocol,,
VLTY,Vaulty,Vaulty,,
VTX,Vector Finance,Vector Finance,,
vDOGE,Venus Dogecoin,Venus Dogecoin,,
vFIL,Venus Filecoin,Venus Filecoin,,
VCCO,Vera Cruz Coin,Vera Cruz Coin,,
DKMT,Dark Matter,Dark Matter,,
VAP,Virtus Finance,Virtus Finance,,
VSN,Vision Network,Vision Network,,
VITAL,Vitall Markets,Vitall Markets,,
WAG,Waggle Network,Waggle Network,,
WTF,Walnut.finance,Walnut.finance,,
WE,Wanda Exchange,Wanda Exchange,,
WSDQ,Wasdaq Finance,Wasdaq Finance,,
WHB,Wealthy Habits,Wealthy Habits,,
WGL,Wiggly Finance,Wiggly Finance,,
WSI,Will Smith Inu,Will Smith Inu,,
WFT,Windfall Token,Windfall Token,,
WISH,Wish Finance,Wish Finance,,
WOOL,Wolf Game Wool,Wolf Game Wool,,
WTWOOL,Wolf Town Wool,Wolf Town Wool,,
WLFGRL,Wolfgirl,Wolfgirl,,
HON,WonderHero,WonderHero,,
WOW,World of Waves,World of Waves,,
WFTM,Wrapped Fantom,Wrapped Fantom,,
WILC,Wrapped ILCOIN,Wrapped ILCOIN,,
WMEMO,Wonderful Memories,Wonderful Memories,,
WXMR,Wrapped Monero,Wrapped Monero,,
SOL,Wrapped Solana,Wrapped Solana,,
XAEA-Xii,XAEA-Xii Token,XAEA-Xii Token,,
XOLO,Xolo Metaverse,Xolo Metaverse,,
XP,Xpose Protocol,Xpose Protocol,,
XSP,XSwap Protocol,XSwap Protocol,,
YAAN,Yaan Launchpad,Yaan Launchpad,,
YFI2,YEARN2.FINANCE,YEARN2.FINANCE,,
YEFIM,YFi Management,YFi Management,,
YOSHI,Yoshi.exchange,Yoshi.exchange,,
ZAIF,Zaigar Finance,Zaigar Finance,,
ZWZ,Zombie World Z,Zombie World Z,,
1TRC,1TRONIC Network,1TRONIC Network,,
4ART,4ART Coin,4ART Coin,,
FOMO,Aavegotchi FOMO,Aavegotchi FOMO,,
TWA,Adventure Token,Adventure Token,,
AGSPAD,Aegis Launchpad,Aegis Launchpad,,
AENS,AEN Smart Token,AEN Smart Token,,
AGENTSHI,Agent Shiba I.N.U.,Agent Shiba I.N.U.,,
ASHIB,Alien Shiba Inu,Alien Shiba Inu,,
AWG,Alien Wars Gold,Alien Wars Gold,,
AMC,AMC FIGHT NIGHT,AMC FIGHT NIGHT,,
ANCW,Ancient Warrior,Ancient Warrior,,
ANML,Animal Concerts,Animal Concerts,,
ANPAN,AnpanSwap,AnpanSwap,,
APPLE,AppleSwap,AppleSwap,,
ACRE,Arable Protocol,Arable Protocol,,
ATC,Articoin solana,Articoin solana,,
ASNT,Assent Protocol,Assent Protocol,,
AUN,Aufin Protocol,Aufin Protocol,,
BCI,Baby Cheems Inu,Baby Cheems Inu,,
BLOVELY,Baby Lovely Inu,Baby Lovely Inu,,
BABYSHIB,Baby Shiba Coin,Baby Shiba Coin,,
DRACO,Baby Soulja Boy,Baby Soulja Boy,,
BSG,Baby Squid Game,Baby Squid Game,,
BABYTIGE,Baby Tiger GOLD,Baby Tiger GOLD,,
BJOE,Baby Trader Joe,Baby Trader Joe,,
BABYVIZS,Baby Vizsla Inu,Baby Vizsla Inu,,
BABL,Babylon Finance,Babylon Finance,,
BDT,Bandot Protocol,Bandot Protocol,,
BTD,Bolt Dollar,Bolt Dollar,,
BFL,Battle for Life,Battle for Life,,
BNFT,Beast NFT Token,Beast NFT Token,,
BEX,BelecX Protocol,BelecX Protocol,,
LTNM,Bitcoin Latinum,Bitcoin Latinum,,
BME,BitcoMine Token,BitcoMine Token,,
SHIBB,BLACK SHIBA INU,BLACK SHIBA INU,,
GUILD,BlockchainSpace,BlockchainSpace,,
BLINK,Blockmason Link,Blockmason Link,,
BST1,Blueshare Token,Blueshare Token,,
BOP,Boring Protocol,Boring Protocol,,
BXH,BOY X HIGHSPEED,BOY X HIGHSPEED,,
BRS,Broovs Projects,Broovs Projects,,
BUFLOKI,Buff Floki Coin,Buff Floki Coin,,
BXTB,BXTB Foundation,BXTB Foundation,,
CAP,Capital.Finance,Capital.Finance,,
CAF,CarsAutoFinance,CarsAutoFinance,,
CU,Celestial Unity,Celestial Unity,,
CFL365,CFL 365 Finance,CFL 365 Finance,,
COLOS,Chain Colosseum,Chain Colosseum,,
CHAOS,Chaotic Finance,Chaotic Finance,,
CHT,Charlie Finance,Charlie Finance,,
CFA,Coin Fast Alert V2,Coin Fast Alert V2,,
CAGE,Coinage Finance,Coinage Finance,,
XCM,Coinmetro Token,Coinmetro Token,,
COMB,Combine.finance,Combine.finance,,
CVT,concertVR-Token,concertVR-Token,,
UM,Continuum World,Continuum World,,
COPYCAT,Copycat Finance,Copycat Finance,,
CMCX,CORE MultiChain,CORE MultiChain,,
CAC,Cosmic Ape Coin,Cosmic Ape Coin,,
COAPE,Council of Apes,Council of Apes,,
CRC,Crazy Rich Coin,Crazy Rich Coin,,
CRIME,Crime Cash Game,Crime Cash Game,,
CGOLD,Crimecash CGOLD,Crimecash CGOLD,,
CROISSAN,Croissant Games,Croissant Games,,
CM,Cromarket Token,Cromarket Token,,
CSOV,Crown Sovereign,Crown Sovereign,,
CGANG,CryptoGangsters,CryptoGangsters,,
DAILYS,DailySwap Token,DailySwap Token,,
DAOF,DAO Farmer DAOF,DAO Farmer DAOF,,
DUSD,Darkness Dollar,Darkness Dollar,,
DECENT,DECENT Database,DECENT Database,,
CRAFT,deCraft Finance,deCraft Finance,,
DXO,DeepSpace Token,DeepSpace Token,,
DOTX,DeFi of Thrones,DeFi of Thrones,,
MELT,Defrost Finance,Defrost Finance,,
DRF,Derify Protocol,Derify Protocol,,
DVS,Diamond Voucher,Diamond Voucher,,
DDRT,DigiDinar Token,DigiDinar Token,,
DIK,DIKEMEX Network,DIKEMEX Network,,
DSC,DoggyStyle Coin,DoggyStyle Coin,,
PAPER,Dope Wars Paper,Dope Wars Paper,,
DOPX,Dopple Finance,Dopple Finance,,
DDD,Dot Dot Finance,Dot Dot Finance,,
DBS,Drakeball Super,Drakeball Super,,
EAGON,EagonSwap Token,EagonSwap Token,,
EPICHERO,EpicHero 3D NFT,EpicHero 3D NFT,,
ZUG,ZUG,ZUG,,
MTB,ETNA Metabolism,ETNA Metabolism,,
EOC,Everyonescrypto,Everyonescrypto,,
FMEV2,Fantasy Girl,Fantasy Girl,,
fBNB,FEG Wrapped BNB,FEG Wrapped BNB,,
NFD,Feisty Doge NFT,Feisty Doge NFT,,
FIMI,Fimi Market Inc.,Fimi Market Inc.,,
FLMT,FLOKI METAVERSE,FLOKI METAVERSE,,
FOL,Folder Protocol,Folder Protocol,,
OTAKU,FOMO Chronicles Manga,FOMO Chronicles Manga,,
FGD,Freedom God Dao,Freedom God Dao,,
F2C,Ftribe Fighters (F2 NFT),Ftribe Fighters (F2 NFT),,
GENCAP,GenCoin Capital,GenCoin Capital,,
XGLI,Glitter Finance,Glitter Finance,,
GDL,Gondola Finance,Gondola Finance,,
GF,Good Fire Token,Good Fire Token,,
GDT,Gorilla Diamond,Gorilla Diamond,,
GREED,Greed,Greed,,
GRIM,GrimaceCoinErc.com,GrimaceCoinErc.com,,
GSPI,GSPI Shopping.io Governance,GSPI Shopping.io Governance,,
HKC,Hachiko Charity,Hachiko Charity,,
HARL,Harmonylauncher,Harmonylauncher,,
HATAY,Hatayspor Token,Hatayspor Token,,
HFUEL,HFUEL LAUNCHPAD,HFUEL LAUNCHPAD,,
HHUB,HornHub finance,HornHub finance,,
HBB,Hubble Protocol,Hubble Protocol,,
HND,Hundred Finance,Hundred Finance,,
MLD,Hurrian Network,Hurrian Network,,
CSHARE,IceCream Shares,IceCream Shares,,
ILA,Infinite Launch,Infinite Launch,,
IAI,inheritance Art,inheritance Art,,
FUEL,Jetfuel Finance,Jetfuel Finance,,
WINGS,Jetswap.finance,Jetswap.finance,,
JRSC,Jurassic Crypto,Jurassic Crypto,,
KANA,Kanaloa Network,Kanaloa Network,,
KIND,Kindcow Finance,Kindcow Finance,,
KKT,Kingdom Karnage,Kingdom Karnage,,
KAP,Kittens & Puppies,Kittens & Puppies,,
LQR,Laqira Protocol,Laqira Protocol,,
LGB,Let's Go Brandon,Let's Go Brandon,,
LIBREF,LibreFreelencer,LibreFreelencer,,
stSOL,Lido Staked SOL,Lido Staked SOL,,
LINEAR,LiNEAR Protocol,LiNEAR Protocol,,
LNOT,Livenodes Token,Livenodes Token,,
LTD,LiveTrade Token,LiveTrade Token,,
LDN,Ludena Protocol,Ludena Protocol,,
LZN,Luzion Protocol,Luzion Protocol,,
METF,Mad Meerkat ETF,Mad Meerkat ETF,,
MEG,Magic Elpis Gem,Magic Elpis Gem,,
MAC,Magic Metaverse,Magic Metaverse,,
MASH,Marshmallowdefi,Marshmallowdefi,,
MATICPAD,Matic Launchpad,Matic Launchpad,,
MEB,Meblox Protocol,Meblox Protocol,,
MBBT,MeebitsDAO Pool,MeebitsDAO Pool,,
METASH,META SKINNY&HOPE,META SKINNY&HOPE,,
MTSG,Meta Speed Game,Meta Speed Game,,
MTW,Meta World Game,Meta World Game,,
CON,MetaContinental,MetaContinental,,
MGH,MetaGameHub DAO,MetaGameHub DAO,,
MVX,Metavault Trade,Metavault Trade,,
MVI,Metaverse Index,Metaverse Index,,
META,Metaverse Miner,Metaverse Miner,,
METAWORL,METAWORLD,METAWORLD,,
MB,Milk and Butter,Milk and Butter,,
MTF,Milktea.finance,Milktea.finance,,
MSHARE,Miniverse Share,Miniverse Share,,
mGOOGL,Mirrored Google,Mirrored Google,,
MSQ,Mirrored Square,Mirrored Square,,
MSK,Mishka,Mishka,,
MBY,Monkey Token V2,Monkey Token V2,,
MCASH,Monsoon Finance,Monsoon Finance,,
MOONDAY,Moonday Finance,Moonday Finance,,
MRFI,Morphie Network,Morphie Network,,
MOM,Mother of Memes,Mother of Memes,,
DLEGENDS,My DeFi Legends,My DeFi Legends,,
NRT,NFT ROYAL TOKEN,NFT ROYAL TOKEN,,
NFTP,NFT TOKEN PILOT,NFT TOKEN PILOT,,
OVG,Octaverse Games,Octaverse Games,,
OCT,Octopus Network,Octopus Network,,
OHMINU,Olympus Inu Dao,Olympus Inu Dao,,
OPSY,Opsya Insurance,Opsya Insurance,,
PARAGON,Paragon Capital,Paragon Capital,,
PSOL,Parasol Finance,Parasol Finance,,
PRT,Parrot Protocol,Parrot Protocol,,
PCR,Paycer Protocol,Paycer Protocol,,
PEFI,Penguin Finance,Penguin Finance,,
PI NETWO,Pi Network DeFi,Pi Network DeFi,,
PXP,Pirate X Pirate,Pirate X Pirate,,
PLT,Plateau Finance,Plateau Finance,,
MARK,Plato Farm (MARK),Plato Farm (MARK),,
3ULL,PLAYA3ULL GAMES,PLAYA3ULL GAMES,,
PLD,Plutonians,Plutonians,,
POLAR,Polaris Finance,Polaris Finance,,
NDEFI,Polly DeFi nest,Polly DeFi nest,,
FISH,Polycat Finance,Polycat Finance,,
COLLAR,PolyPup Finance,PolyPup Finance,,
POP,Popcorn,Popcorn,,
QBIT,Project Quantum,Project Quantum,,
PXT,Project X Finance,Project X Finance,,
PUNK,Punk Vault (NFTX),Punk Vault (NFTX),,
UFI,PureFi Protocol,PureFi Protocol,,
PUR,Purfect Network,Purfect Network,,
PURR,PURR Vault (NFTX),PURR Vault (NFTX),,
PUSSY,Pussy Financial,Pussy Financial,,
PETN,Pylon Eco Token,Pylon Eco Token,,
QTF,Quantfury Token,Quantfury Token,,
RAIN,Rainmaker Games,Rainmaker Games,,
RAM,Ramifi Protocol,Ramifi Protocol,,
RMG,META Gaming,META Gaming,,
REGU,Regular Presale,Regular Presale,,
REL,Release Project,Release Project,,
REVA,Revault Network,Revault Network,,
RVLNG,RevolutionGames,RevolutionGames,,
RBSHIB,ROBOT SHIB SWAP,ROBOT SHIB SWAP,,
RETH,Rocket Pool ETH,Rocket Pool ETH,,
ROOT,Rootkit Finance,Rootkit Finance,,
SAFEDOGE,SafeDogeCoin V2,SafeDogeCoin V2,,
SWHAL,SafeWhale Games,SafeWhale Games,,
SMG,Samurai Legends,Samurai Legends,,
STOP,Satopay Network,Satopay Network,,
SPE,SavePlanetEarth,SavePlanetEarth,,
SENT,Sentiment Token,Sentiment Token,,
SNTR,Sentre Protocol,Sentre Protocol,,
SNT,Share NFT Token,Share NFT Token,,
SHG,Shib Generating,Shib Generating,,
XAI,SideShift Token,SideShift Token,,
SIV,Sivasspor Token,Sivasspor Token,,
SLUSH,Slushie Capital,Slushie Capital,,
NORA,SnowCrash Token,SnowCrash Token,,
XSB,Solareum Wallet,Solareum Wallet,,
SLW,SolarWind Token,SolarWind Token,,
HERO,Solhero Finance,Solhero Finance,,
STR,Solster Finance,Solster Finance,,
YARD,Solyard Finance,Solyard Finance,,
$ORES,Space Game ORES,Space Game ORES,,
STAR,Speed Star STAR,Speed Star STAR,,
GHOST,SpiritDAO Ghost,SpiritDAO Ghost,,
SITX,Sport Investing,Sport Investing,,
SSR,Star Ship Royal,Star Ship Royal,,
SNE,StrongNode Edge,StrongNode Edge,,
$TRDL,Strudel Finance,Strudel Finance,,
SGC,Sudan Gold Coin,Sudan Gold Coin,,
SUPA,SUPA Foundation,SUPA Foundation,,
SWDAO,Super Whale DAO,Super Whale DAO,,
SWERVE,SWERVE Protocol,SWERVE Protocol,,
SNP,Synapse Network,Synapse Network,,
TTT,TabTrader Token,TabTrader Token,,
TGC,Terbo Game Coin,Terbo Game Coin,,
GRAND,The Grand Banks,The Grand Banks,,
LABO,The Lab Finance,The Lab Finance,,
TLB,The Luxury Coin,The Luxury Coin,,
PABLO,The Pablo Token,The Pablo Token,,
BLOOD,The Underground,The Underground,,
TOKE.N,TOKE.N,TOKE.N,,
RUNE,THORChain (ERC20),THORChain (ERC20),,
USX,dForce USD,dForce USD,,
THC,Transhuman Coin,Transhuman Coin,,
TFI,TrustFi Network,TrustFi Network,,
TUZLA,Tuzlaspor Token,Tuzlaspor Token,,
UNL,unilock.network,unilock.network,,
UFC,Union Fair Coin,Union Fair Coin,,
UNFI,Uniswap Finance,Uniswap Finance,,
UIM,UNIVERSE ISLAND,UNIVERSE ISLAND,,
UDT,Unlock Protocol,Unlock Protocol,,
USDO,USD Open Dollar,USD Open Dollar,,
FLOV,Valentine Floki,Valentine Floki,,
VALOR,ValorFoundation,ValorFoundation,,
VHC,Vault Hill City,Vault Hill City,,
VBN,Vibranium,Vibranium,,
VAL,Vikings Finance,Vikings Finance,,
VT,Virtual Tourist,Virtual Tourist,,
VOLT,Voltage Finance,Voltage Finance,,
VXL,Voxel X Network,Voxel X Network,,
WAGMI,WAGMI on Solana,WAGMI on Solana,,
WSN,WallStreetNinja,WallStreetNinja,,
WAP,WapSwap Finance,WapSwap Finance,,
$OIL,Warship Battles,Warship Battles,,
WOLF,Werewolves Game,Werewolves Game,,
WOLFY,Wolfystreetbets,Wolfystreetbets,,
WOD,World of Defish,World of Defish,,
WRAITH,Wraith Protocol,Wraith Protocol,,
WAR,Wrapped Arweave,Wrapped Arweave,,
WADA,Wrapped Cardano,Wrapped Cardano,,
WCCX,Wrapped Conceal,Wrapped Conceal,,
WELA,Wrapped Elastos,Wrapped Elastos,,
WSTA,Wrapped Statera,Wrapped Statera,,
WSYS,Wrapped Syscoin,Wrapped Syscoin,,
WVET,Wrapped VeChain,Wrapped VeChain,,
YFARMER,YFarmLand Token,YFarmLand Token,,
YFIKING,YFIKING FINANCE,YFIKING FINANCE,,
YSOY,ysoy chain farm,ysoy chain farm,,
YCC,Yuan Chain Coin,Yuan Chain Coin,,
YUSD,YUSD Stablecoin,YUSD Stablecoin,,
ZEROPAY,Zeropay Finance,Zeropay Finance,,
ZKT,zkTube Protocol,zkTube Protocol,,
ALPHA,Aavegotchi ALPHA,Aavegotchi ALPHA,,
AERO,Aerovek Aviation,Aerovek Aviation,,
ADEL,Akropolis Delphi,Akropolis Delphi,,
AART,ALL.ART protocol,ALL.ART protocol,,
AKC,Alpha Kongs Club,Alpha Kongs Club,,
AMPT,Amplify Protocol,Amplify Protocol,,
DEB,Andus Chain,Andus Chain,,
AFC,Apiary Fund Coin,Apiary Fund Coin,,
DIKO,Arkadiko Finance,Arkadiko Finance,,
ANIA,Arkania Protocol,Arkania Protocol,,
MIS,Artemis Protocol,Artemis Protocol,,
ARTIC,ARTIC Foundation,ARTIC Foundation,,
ASND,Ascend Node Club,Ascend Node Club,,
VOLT,Asgardian Aereus,Asgardian Aereus,,
ATLS,Atlantis Finance,Atlantis Finance,,
BNKR,Bankroll Network,Bankroll Network,,
BAGS,Basis Gold Share,Basis Gold Share,,
BSTN,Bastion Protocol,Bastion Protocol,,
BDCC,BITICA COIN,BITICA COIN,,
BAIR,Bear Billionaire,Bear Billionaire,,
GLB,BeGlobal Finance,BeGlobal Finance,,
BLV,Bellevue Network,Bellevue Network,,
DRINK,Beverage Finance,Beverage Finance,,
BBI,BigBoys Industry,BigBoys Industry,,
BPLUS,Billionaire Plus,Billionaire Plus,,
B2M,Bit2Me,Bit2Me,28905766.0,1179935.0
BGB,Bitget Token,Bitget Token,,
BYG,Black Eye Galaxy,Black Eye Galaxy,,
BPLC,BlackPearl Token,BlackPearl Token,,
BLS,Blocks Space,Blocks Space,,
BRAND,BrandPad Finance,BrandPad Finance,,
KMA,Calamari Network,Calamari Network,,
CXRBN,Carbon Coin,Carbon Coin,,
$CASIO,CasinoXMetaverse,CasinoXMetaverse,,
CHES,Chain Estate DAO,Chain Estate DAO,,
CUNI,Compound Uni,Compound Uni,,
CRF,Crafting Finance,Crafting Finance,,
CMETA,Crafty Metaverse,Crafty Metaverse,,
CTR,Creator Platform,Creator Platform,,
CRE,Creator Protocol,Creator Protocol,,
CHTS,Creature Hunters,Creature Hunters,,
CNT,Cryption Network,Cryption Network,,
SHROOMZ,Crypto Mushroomz,Crypto Mushroomz,,
CBC,CryptoBharatCoin,CryptoBharatCoin,,
CMC,CryptoMotorcycle,CryptoMotorcycle,,
CTNT,Cryptonite,Cryptonite,,
CKG,Crystal Kingdoms,Crystal Kingdoms,,
GOLD,CyberDragon Gold,CyberDragon Gold,,
CYTR,Cyclops Treasure,Cyclops Treasure,,
DAISY,Daisy Launch Pad,Daisy Launch Pad,,
DMD,Dark Matter DeFi,Dark Matter DeFi,,
DMT,DarkMatter,DarkMatter,,
DGE,DarleyGo Essence,DarleyGo Essence,,
DJ15,Davincij15 Token,Davincij15 Token,,
DPZ,DEEPMAZE Finance,DEEPMAZE Finance,,
DDAO,DeFi Hunters DAO,DeFi Hunters DAO,,
DES,DeSpace Protocol,DeSpace Protocol,,
DBT,Disco Burn Token,Disco Burn Token,,
DWT,DiveWallet Token,DiveWallet Token,,
DPT,Diviner Protocol,Diviner Protocol,,
DOGEY,Doge Yellow Coin,Doge Yellow Coin,,
FATHER,DogeFather,DogeFather,,
DODI,DoubleDice,DoubleDice,,
DOVE,DoveSwap Finance,DoveSwap Finance,,
BAS,DracooMaster,DracooMaster,,
DMT,DragonMaster,DragonMaster,,
ODA,Eiichiro Oda Inu,Eiichiro Oda Inu,,
ESC,Empty Set Crypto,Empty Set Crypto,,
EWC,Erugo World Coin,Erugo World Coin,,
ENSP V2,Eternal Spire V2,Eternal Spire V2,,
EPRO,EPRO TOKEN,EPRO TOKEN,,
ETHFIN,Ethernal Finance,Ethernal Finance,,
EVA,Evanesco Network,Evanesco Network,,
EVO,Evolution,Evolution,,
FFN,Fairy Forest NFT,Fairy Forest NFT,,
fUSDT,FEG Wrapped USDT,FEG Wrapped USDT,,
HOPE,Firebird Finance,Firebird Finance,,
FVP,Fisher Vs Pirate,Fisher Vs Pirate,,
FTE,Fishy Tank Token,Fishy Tank Token,,
FLOKIV,Flokiverse,Flokiverse,,
FOOD,FoodChain Global,FoodChain Global,,
FTS,Fortress Lending,Fortress Lending,,
Foxy,Foxy Equilibrium,Foxy Equilibrium,,
FPI,Frax Price Index,Frax Price Index,,
FREE,Freedom Protocol,Freedom Protocol,,
FREN,Frenchie Network,Frenchie Network,,
FRZSS,Frz Solar System,Frz Solar System,,
GAINS,Gains Associates,Gains Associates,,
GG,GalaxyGoggle DAO,GalaxyGoggle DAO,,
GAMMA,Gamma,Gamma,,
